MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,Price
3.4918,24.6,5.3412,1.8663,708.0,2.8829,34.1103,-120.1877,1.7708
2.541,5.5,6.0701,2.0689,111.0,2.3949,33.407,-114.9547,1.7581
6.4556,32.1,4.8872,1.6524,267.0,2.2622,34.1967,-120.8293,2.7249
2.0334,15.7,7.2975,2.2785,588.0,3.191,36.4592,-120.1892,0.8106
7.1393,9.2,4.2844,0.8317,805.0,2.652,39.5115,-118.977,3.4259
2.4563,28.8,5.2288,1.3413,190.0,2.2236,35.0873,-116.1378,1.758
2.8535,28.1,7.072,1.3781,260.0,2.7233,36.6413,-121.6829,1.3769
1.8588,4.9,7.8459,1.5844,1738.0,3.7419,41.3232,-114.6109,0.3061
3.3173,36.6,4.4525,1.2119,1289.0,4.4042,35.3103,-118.8308,1.8828
8.0461,32.8,9.4194,1.4898,497.0,1.5822,40.0498,-115.6697,4.2492
6.1066,10.6,6.1265,2.1068,43.0,2.661,33.9993,-118.981,3.5458
8.0611,24.9,3.4141,1.1394,4970.0,2.839,34.1941,-116.3941,3.1024
6.1306,37.7,6.2381,1.4108,395.0,1.872,36.8335,-123.9601,3.1832
2.3113,28.0,4.734,1.1981,295.0,2.8637,34.724,-116.1083,0.7613
3.6749,21.2,6.3681,1.5489,239.0,3.1874,41.0788,-118.9984,1.1134
2.8063,17.4,5.4143,1.7674,588.0,3.697,32.9821,-119.7811,1.5153
9.9577,32.1,5.6485,1.6252,594.0,3.0983,38.1741,-123.3281,4.8996
2.1857,48.9,3.6768,0.756,1044.0,2.112,38.2402,-116.7136,0.6265
7.6616,35.3,7.4801,1.7905,160.0,6.7181,33.1272,-123.1228,3.9981
7.6582,4.8,3.1877,0.7516,295.0,4.1856,39.4594,-122.4807,3.267
13.4338,24.5,3.2825,1.1222,3073.0,3.7475,36.9545,-123.1726,5.5
3.505,46.4,6.2347,1.1538,505.0,4.4904,39.3692,-124.431,1.2964
6.8716,5.8,8.7057,1.4618,340.0,3.313,40.3558,-117.5499,3.195
15.0,51.4,4.7948,1.5637,157.0,5.0255,35.5675,-121.6561,5.5
3.0938,49.4,6.9019,2.2731,669.0,3.0733,37.1026,-122.9306,1.0104
1.7842,5.0,7.6467,2.4802,1131.0,3.0063,34.9772,-121.1403,0.6263
1.4506,48.6,7.1294,1.798,967.0,3.8732,34.4144,-119.2596,0.2004
6.8732,19.5,4.8776,1.3752,311.0,5.6437,32.5057,-119.2142,3.7807
1.4479,44.1,3.3179,0.8715,579.0,5.5004,41.6545,-120.6444,0.2
3.5845,22.3,1.0849,0.5,2147.0,3.8081,36.6888,-119.3032,0.9713
5.8263,23.5,4.9743,1.3389,1177.0,3.6938,32.6242,-120.0129,2.7069
5.0083,33.3,7.8562,1.1998,184.0,3.9686,32.5849,-115.862,2.8425
5.785,40.5,3.2517,0.6991,32.0,4.456,35.2393,-124.1891,2.7845
5.1211,2.7,6.9004,2.3217,543.0,5.0505,32.6324,-115.3857,2.2938
9.6535,31.3,3.5997,0.7588,897.0,2.7329,36.0579,-121.9389,4.4782
2.531,10.5,5.7121,1.9305,136.0,5.0897,33.0979,-116.9213,0.6888
2.9856,18.6,6.9156,1.3833,400.0,3.4459,32.8729,-120.2471,1.6094
2.8191,18.7,4.181,0.8902,310.0,3.8976,38.8591,-121.4095,1.4165
7.3751,24.9,5.841,1.6102,448.0,5.2215,41.115,-118.0389,2.9182
7.6924,18.0,4.6698,1.4118,234.0,4.0504,36.3892,-116.4267,3.78
5.8752,6.5,6.9103,1.7295,1466.0,4.3336,40.4493,-119.7757,2.2739
9.1166,8.4,5.9706,1.949,468.0,2.5708,32.778,-119.6012,4.3406
2.2104,2.7,5.613,0.8871,167.0,5.4703,39.8881,-123.882,0.8409
12.1866,25.0,8.6167,2.8818,1010.0,3.968,33.0966,-114.798,5.5
11.178,49.7,6.8246,1.2916,114.0,3.1595,40.4652,-115.6076,5.4416
6.9683,6.9,4.1193,1.3464,1458.0,4.6666,40.8825,-120.3211,2.6918
13.0538,49.3,5.3283,1.2264,1087.0,8.4582,39.9668,-116.468,5.4381
1.6587,38.4,5.3482,1.693,1619.0,1.8822,40.2971,-121.2106,1.01
3.2718,33.5,5.6606,1.6095,344.0,2.1782,37.8341,-116.8306,1.5856
2.883,33.9,10.549,1.9536,246.0,8.7945,35.0164,-119.0747,0.7884
6.9094,43.2,6.2417,2.0823,439.0,3.5633,38.6107,-119.6619,3.0978
2.3867,6.5,1.4282,0.5,371.0,3.2425,36.6756,-123.9065,0.9513
7.0604,26.7,4.4144,0.8777,210.0,2.8687,32.5507,-114.3631,3.7177
10.1993,36.6,1.6353,0.5116,232.0,4.8714,37.0298,-115.7072,5.0297
6.8014,30.9,4.8404,0.8286,280.0,8.5378,38.6863,-116.1694,2.9644
5.3135,43.5,1.5254,0.5,125.0,2.3023,32.6319,-121.2984,2.6612
2.4776,4.7,3.7568,0.942,795.0,2.89,38.4029,-121.4593,0.9285
2.6963,36.2,2.4586,0.7771,383.0,2.6109,38.6991,-118.4815,1.102
9.4856,28.2,6.2683,1.1251,296.0,4.0275,34.002,-115.6147,4.4898
7.1536,20.3,5.5011,1.4277,133.0,4.8986,36.5952,-114.6864,3.5651
4.378,18.4,6.1059,1.7844,126.0,5.7452,41.6612,-121.6762,1.5049
3.4877,32.7,5.2909,1.7043,2796.0,4.0824,40.8998,-118.1221,1.1394
1.3291,46.4,2.7114,0.9141,215.0,8.2296,36.4028,-116.899,0.37
2.3572,26.3,6.527,2.0033,743.0,2.3871,35.8235,-122.1229,1.2839
14.1095,43.1,9.3444,2.6217,475.0,2.1515,33.6788,-120.2216,5.5
2.0787,21.5,6.3184,1.4957,25.0,5.4072,32.8343,-122.5315,0.7622
5.0213,6.2,4.6482,0.8014,2422.0,3.1555,35.3259,-117.1615,2.2011
8.2027,4.1,2.6439,0.7719,800.0,1.7326,41.4327,-115.4303,3.3787
2.1108,3.6,3.6839,1.284,187.0,2.6474,41.6068,-115.2859,0.8271
5.0069,20.4,6.4061,1.9049,392.0,3.3276,40.2189,-117.4641,1.5336
7.8676,18.2,7.6462,1.1725,128.0,2.3198,35.8328,-120.8549,4.3369
4.5154,37.6,6.0217,1.5009,2505.0,2.002,33.8645,-117.5591,2.3491
15.0,38.9,7.0998,1.9377,163.0,2.7647,38.1576,-115.4252,5.5
1.6468,3.6,6.9154,1.9912,239.0,1.9624,38.6418,-117.9285,0.6202
8.4591,12.3,6.5131,1.9145,195.0,3.8731,36.5334,-120.1646,4.0657
4.0403,15.0,4.1831,1.0944,437.0,1.3805,39.0706,-114.8421,1.338
7.1217,28.9,5.8478,1.1384,1588.0,3.1148,39.5935,-115.7302,3.397
5.8403,8.4,3.8032,1.2872,2415.0,3.698,39.9391,-115.2344,2.2347
2.8867,7.8,5.5349,1.6014,271.0,2.8973,37.2718,-115.0165,1.7645
5.1418,49.1,6.1617,1.2161,589.0,4.652,40.0206,-120.365,2.1745
1.47,42.0,8.8576,1.8996,438.0,1.7363,32.742,-115.4738,1.0828
6.4363,10.2,2.8805,0.9632,151.0,2.2695,38.9638,-118.5113,3.0832
5.3596,21.7,6.463,2.1166,4549.0,2.6326,34.7385,-124.0993,1.9771
6.5745,19.1,8.4625,1.9551,1576.0,3.9952,35.0699,-117.8237,2.998
8.456,41.3,7.0177,1.1064,487.0,3.2786,33.3674,-119.5585,4.2968
5.5877,27.0,7.1659,1.1444,1962.0,7.0805,34.3277,-121.6109,2.1909
4.8981,7.5,6.6754,1.3804,1356.0,2.1764,41.9241,-114.311,1.9402
2.6415,38.7,8.0967,2.2333,438.0,1.7194,36.4462,-123.9218,1.2861
2.9232,21.2,3.325,0.8873,559.0,6.145,41.3138,-114.5683,0.677
9.1343,14.4,2.7281,0.7551,1830.0,1.695,34.0475,-122.8277,5.1353
10.61,20.2,5.4873,1.6103,157.0,3.9481,34.4386,-120.5416,5.0947
3.885,26.4,1.1777,0.5,2151.0,2.031,37.7992,-120.119,1.2672
4.6071,18.5,7.9613,1.3615,322.0,1.3129,35.8206,-116.8243,2.4598
2.6045,13.3,7.9414,1.7622,1853.0,2.5859,38.6172,-122.2361,1.5279
9.0581,21.3,4.6333,0.8385,401.0,4.3051,36.5094,-114.1459,4.7103
6.6809,2.0,4.7585,0.7855,565.0,1.8428,40.2102,-116.6354,3.7264
14.3641,40.4,5.3553,1.4898,390.0,3.7827,36.5998,-116.2055,5.5
2.6459,9.7,5.604,1.7544,237.0,4.0761,37.9373,-123.3825,1.2278
3.5722,3.2,5.7543,1.7293,308.0,1.8064,35.5502,-119.4987,1.5442
5.1493,34.3,6.6165,2.0737,1602.0,2.7426,39.1884,-114.5711,2.1039
6.6054,40.5,5.1547,1.4597,40.0,5.6453,38.72,-121.6643,2.4321
3.9377,42.5,7.3864,2.1943,117.0,3.8971,36.2715,-122.9735,1.9424
2.6544,26.2,6.3919,1.3062,195.0,2.7058,35.1223,-119.4034,1.3575
7.6053,11.5,4.2861,1.4941,137.0,3.5471,38.334,-114.7309,3.567
6.908,38.6,8.1702,1.5248,1826.0,2.2839,41.4599,-119.3887,2.8365
2.5863,36.7,2.7835,0.5369,1419.0,4.6902,33.7601,-120.2492,1.1438
10.1074,13.6,5.3157,1.1045,729.0,4.6894,40.0916,-117.6721,3.8296
9.0442,47.1,7.4338,2.5652,213.0,3.153,37.6584,-114.6627,4.2519
4.8578,6.3,4.0539,1.4094,1533.0,3.2946,37.4928,-123.9849,2.0231
4.7009,51.1,6.1191,1.8907,82.0,2.0147,41.636,-122.8893,1.4306
6.2491,44.9,6.5867,1.8167,3436.0,1.7492,38.2558,-123.1061,2.8254
2.6724,36.1,3.779,0.9599,203.0,2.5841,40.3899,-123.604,0.9144
4.5632,48.9,5.355,1.8428,310.0,2.901,37.3875,-121.3279,2.2057
1.2319,37.8,5.187,1.4997,263.0,4.5954,34.8736,-122.0923,0.9601
7.5827,10.7,4.3965,1.4902,138.0,4.3448,39.0977,-118.7387,3.4744
1.7561,23.5,10.1033,2.1551,2766.0,3.2347,41.2702,-121.0635,0.7282
11.0458,4.6,3.9738,0.8613,888.0,4.8366,40.4917,-120.2453,5.3451
3.6764,20.9,7.5099,2.4103,1360.0,2.0598,34.3845,-114.6104,2.0119
3.9472,38.8,4.7144,0.8485,119.0,4.6225,35.5104,-122.8656,1.4383
3.0752,20.7,3.3267,1.1284,483.0,2.1898,37.4104,-120.4212,0.8375
3.7704,17.8,5.7056,1.4349,679.0,4.9327,37.9302,-121.8006,1.582
10.4973,31.4,6.7982,2.2793,529.0,2.9882,34.3412,-118.7338,5.0958
1.0073,45.5,7.341,1.5956,126.0,1.3508,34.6851,-116.7685,1.069
9.6425,3.4,8.6245,2.5286,1183.0,4.0231,39.7089,-115.9216,4.3459
5.4894,20.7,11.3905,2.8086,456.0,4.1529,39.438,-119.0894,2.5735
2.1723,9.1,6.001,1.6524,155.0,2.5027,40.4725,-115.5234,0.5148
2.3509,36.5,4.1738,1.0471,63.0,2.5896,41.3628,-116.2567,0.6828
12.2538,6.4,6.4057,2.1999,740.0,2.8184,35.4285,-122.8515,5.5
2.5414,34.9,4.9676,1.4328,4677.0,1.3909,40.6662,-121.923,0.3464
2.2434,15.6,7.3519,1.4723,146.0,1.1666,38.8271,-117.4469,1.1607
8.8675,11.1,2.9057,0.9645,478.0,5.0564,41.5988,-114.2647,3.5527
5.4911,48.8,10.2367,2.1375,1225.0,2.1606,35.0847,-120.5506,3.6204
2.5529,1.9,7.2121,1.6178,113.0,6.3098,35.0619,-122.087,1.2738
5.1037,23.3,2.132,0.5,250.0,5.1974,39.1908,-115.3741,2.263
2.4219,2.1,4.0819,1.347,171.0,5.6231,41.3199,-122.4041,0.5283
8.6754,25.7,7.1322,1.4779,1080.0,2.3161,40.3333,-117.1772,4.1093
8.4725,26.6,7.8527,1.5845,1519.0,1.5788,39.4069,-124.1404,3.9534
6.1669,17.4,2.9555,0.9873,473.0,1.945,36.1794,-124.3007,3.7435
5.5678,7.7,6.9261,2.1547,174.0,2.5129,39.3188,-119.7585,2.6113
12.8934,20.2,1.6053,0.5,259.0,1.1627,40.1104,-117.6063,5.5
4.4808,35.3,5.3213,1.617,215.0,2.4839,39.6562,-123.0044,1.7424
2.2053,40.9,7.7241,2.5691,152.0,2.7713,38.9297,-116.4792,1.0161
5.869,28.1,4.397,0.7286,364.0,1.79,32.9477,-123.1483,3.4826
15.0,31.1,2.4862,0.7832,717.0,1.9814,38.7673,-118.8961,5.5
2.4379,11.2,5.7924,1.503,659.0,2.7504,37.0438,-121.2629,0.856
3.6079,15.7,4.2906,1.2178,400.0,3.4643,41.6349,-116.6013,1.086
5.7538,9.3,6.7591,1.6801,427.0,2.1036,38.2683,-116.0568,3.1865
4.3391,13.7,3.7293,1.0799,372.0,3.3767,38.2782,-123.806,2.477
2.4859,12.5,3.9547,0.6202,110.0,3.1732,41.9435,-122.4777,0.7719
8.7856,27.5,1.458,0.5,473.0,3.061,33.3891,-115.1272,4.5798
15.0,29.7,5.8399,0.9149,225.0,2.3145,35.125,-120.1361,5.5
5.0414,49.2,5.1782,1.2483,105.0,1.7624,38.7328,-119.4943,2.1049
2.6053,11.0,3.1232,0.5628,584.0,5.9214,35.4947,-122.7357,0.5362
1.7694,33.7,5.8876,1.8529,219.0,3.8656,35.7884,-114.0536,0.8133
5.232,42.7,7.5541,1.607,507.0,4.492,40.9801,-114.808,2.0915
8.6913,29.6,5.0689,1.2207,942.0,2.9053,38.0039,-124.4787,4.1277
5.9602,14.0,6.0363,1.4231,156.0,2.8134,33.4772,-118.7173,3.4419
4.4752,14.4,6.0466,1.8412,442.0,3.6556,35.4532,-115.3412,1.9091
3.147,3.0,3.0913,0.7612,66.0,1.4421,33.2226,-119.9794,1.7579
2.3273,16.6,9.6132,2.9589,1868.0,1.9235,37.7832,-119.9135,0.6731
7.3953,39.0,4.5583,0.7508,104.0,2.1834,34.146,-120.5169,4.0807
7.7544,3.4,6.8122,1.2829,241.0,2.5047,40.6426,-124.1973,4.0319
1.7728,12.2,7.0384,1.8322,1538.0,2.113,37.9845,-116.202,0.8349
11.6337,37.0,5.2208,1.772,319.0,3.4319,33.0641,-119.7038,5.5
6.3246,40.9,6.7136,1.1074,122.0,3.1037,35.3583,-118.9238,2.9786
10.3787,24.2,5.9916,0.9504,823.0,5.2443,38.3552,-121.8153,4.3093
2.0032,36.6,2.6647,0.5,805.0,8.0809,35.6872,-116.2668,0.3103
1.9749,20.8,4.8355,1.3454,214.0,1.8128,37.3752,-116.1656,1.1392
4.0985,9.2,4.2749,0.9824,239.0,3.1865,41.1389,-118.6943,2.2617
6.0598,21.3,4.5765,1.4421,261.0,3.1842,35.8253,-115.0014,2.7546
13.1684,30.6,2.892,0.5,328.0,2.9872,35.6908,-123.2832,5.5
6.8459,49.4,7.7529,1.4675,61.0,1.9466,40.2877,-116.2404,3.6224
3.8744,4.5,8.704,1.8279,336.0,2.0816,35.5282,-118.6349,2.4654
2.421,26.9,7.456,2.053,2402.0,3.3074,33.2406,-122.0744,0.8777
9.3746,17.8,8.0411,2.3081,165.0,2.0583,34.219,-123.1108,4.7945
2.5122,26.9,4.8107,0.8411,225.0,3.2018,41.5136,-121.3394,0.6833
11.9065,2.2,4.2275,1.4321,124.0,2.7227,41.3663,-115.5087,5.3294
3.7787,17.0,3.9428,0.8604,744.0,3.1793,34.6357,-116.23,2.1855
11.6389,42.8,6.7881,1.9864,1344.0,2.0517,37.7583,-117.7261,5.5
6.7353,29.3,5.9541,1.5174,1313.0,3.1995,33.805,-123.5516,3.2323
4.128,24.0,5.3456,1.04,116.0,2.112,38.9094,-114.4743,1.9978
3.2817,15.6,8.0903,2.5828,665.0,3.2036,34.2604,-121.2929,1.6772
3.6527,16.2,6.3099,1.9791,1692.0,5.1333,32.973,-118.1265,1.4828
5.795,20.5,3.8227,0.8762,672.0,3.3347,40.3365,-116.0674,2.2166
4.694,43.6,4.1382,1.1079,651.0,3.4169,35.5913,-123.105,2.5556
3.1384,50.3,6.864,1.3835,252.0,4.1657,33.531,-117.6519,1.317
4.0577,23.4,7.5835,2.1838,503.0,1.7136,40.4221,-124.1609,1.602
4.698,21.1,6.6034,1.3986,1389.0,5.9749,39.7428,-123.4312,1.6834
1.2495,44.2,9.2938,2.963,560.0,1.9695,38.9957,-116.907,1.1771
5.8997,22.8,8.77,1.6968,116.0,4.2711,41.1569,-122.8716,2.3819
2.4897,29.2,6.3821,0.9762,256.0,4.0502,37.1476,-119.8432,1.2415
2.2434,12.8,3.8228,0.7787,1352.0,2.0941,33.7165,-121.8925,1.0018
1.6284,38.9,2.88,0.5421,558.0,4.4976,33.0828,-120.0771,0.6224
1.5275,28.1,4.7252,1.1891,454.0,3.6661,35.5252,-123.6892,0.8346
1.9872,42.3,7.0064,1.3364,232.0,6.398,33.3249,-116.5735,0.2108
2.9288,40.8,9.1533,2.7701,1324.0,3.2458,37.5873,-123.6701,0.9743
14.4682,12.0,6.3349,1.256,2127.0,2.8765,32.6377,-115.7019,5.5
3.269,37.5,7.8374,2.2838,1427.0,2.4451,36.7158,-117.5426,1.5163
4.9861,41.8,5.0094,1.331,1707.0,1.4958,34.1954,-120.1259,2.4902
5.699,18.7,6.7455,2.3424,282.0,2.6451,35.9985,-115.4019,3.0266
4.8484,9.8,7.1467,2.5012,245.0,2.6903,38.9128,-122.5456,2.0058
4.2782,1.1,1.5408,0.5,345.0,3.3362,35.8342,-121.7221,2.2006
2.1876,24.0,4.6731,1.4113,419.0,1.7002,35.7427,-123.0602,1.3199
10.7033,19.0,7.3994,1.6818,1688.0,2.7303,41.9121,-120.4935,5.0005
13.2542,29.3,6.0489,1.8186,1295.0,3.7829,39.3287,-114.1393,5.5
1.633,10.6,3.107,1.0605,691.0,3.9362,37.3817,-122.8092,0.7759
2.4244,44.8,1.0,0.5,96.0,1.4277,38.0041,-115.7747,0.7717
3.789,14.1,4.7684,1.2283,75.0,3.9851,38.3917,-117.6553,1.7784
2.5125,12.5,5.3568,1.0371,513.0,2.722,32.7335,-124.334,1.8706
6.0713,25.5,3.7322,0.9762,973.0,2.7899,33.2625,-114.5787,3.135
2.8951,26.4,5.7862,1.4077,373.0,1.1667,38.6673,-114.3035,1.3237
15.0,12.0,6.5128,1.7269,2738.0,5.4599,35.9625,-114.7885,5.5
9.1553,14.9,6.8414,1.7801,137.0,3.2243,33.0267,-119.2317,4.7506
5.0914,9.7,1.0,0.5,120.0,1.6281,35.3264,-122.1861,2.8848
8.2995,37.6,2.8714,0.7478,208.0,3.4906,33.7377,-120.3917,3.8549
8.7019,40.3,4.8908,1.5614,200.0,3.448,41.205,-118.051,4.1978
3.1951,24.6,6.6443,1.4217,683.0,4.8989,34.4278,-120.5222,1.2303
2.7463,37.4,6.4785,1.5394,265.0,2.6542,33.8651,-117.0642,1.5226
4.6968,38.5,6.4437,1.5728,86.0,3.0186,38.4486,-116.1465,1.9657
7.5156,8.1,4.7332,0.9738,984.0,2.323,37.4582,-122.3014,4.1561
4.8717,50.3,4.8447,1.0947,69.0,3.8159,37.9714,-120.2481,2.0303
1.7399,42.9,4.0433,1.0905,138.0,2.1959,36.6415,-114.4437,0.3949
2.7685,11.4,7.0364,1.8719,80.0,2.1018,36.9381,-121.877,1.4518
4.2871,10.5,3.659,1.0146,496.0,2.9238,39.8986,-120.8623,1.9391
4.2828,7.4,7.2001,1.5866,486.0,1.8398,34.5893,-124.1256,2.3031
14.6366,8.1,5.9157,1.261,2742.0,5.7022,36.267,-121.0102,5.5
1.9511,39.2,5.4099,1.4732,1006.0,6.4942,41.5993,-120.6052,0.44
6.07,25.0,4.1866,0.7392,1706.0,2.5057,34.3049,-123.4517,3.2562
10.9514,40.9,2.7889,0.5595,538.0,1.7252,35.2908,-124.4849,4.8756
15.0,39.1,4.2047,0.6661,152.0,3.4371,34.3199,-118.4582,5.5
3.5161,31.8,4.84,0.7963,459.0,2.4773,32.6947,-121.334,1.7784
6.0186,36.0,1.0,0.5,730.0,4.806,35.0634,-124.3128,2.3513
6.3082,1.9,5.1053,0.7857,816.0,2.1927,32.9414,-115.4706,3.434
5.0394,16.9,7.3487,1.463,252.0,3.7352,33.9695,-118.3637,3.0995
4.2236,33.5,6.6344,1.8642,658.0,3.1443,35.9455,-122.7027,1.8602
5.8217,1.5,4.5076,0.7312,159.0,2.2922,32.6969,-115.4149,3.5471
0.9808,2.7,5.5939,1.3277,142.0,3.3069,39.6531,-121.8373,0.2
6.748,44.4,4.3877,1.4594,132.0,4.2691,40.0581,-122.1118,2.9898
4.8342,35.9,5.7975,1.7871,413.0,3.1104,36.4084,-115.1063,2.0625
3.9217,14.5,8.5802,1.8112,124.0,3.1234,41.8543,-122.6157,1.8641
15.0,36.1,7.437,2.4911,264.0,2.1189,38.9504,-115.2706,5.5
2.9893,41.4,6.5416,1.4125,995.0,4.7478,39.5654,-116.0688,0.5942
3.5189,16.6,4.5142,0.7426,144.0,4.5623,34.3269,-121.2473,1.7278
14.8045,2.8,6.9999,2.4416,244.0,2.5492,40.4557,-124.1388,5.5
2.7204,48.6,2.1262,0.6889,433.0,2.8585,41.4779,-123.633,0.6918
3.2218,18.6,4.9953,1.2148,516.0,5.2893,34.7449,-123.35,1.8579
4.1033,6.4,6.6674,1.8887,245.0,1.909,39.0214,-115.1466,2.0214
7.4219,26.1,6.9808,1.9843,886.0,3.8256,39.5959,-120.2576,3.598
5.0768,40.2,6.8398,1.292,728.0,2.4026,35.3991,-124.1584,2.2875
2.0635,12.3,6.0897,1.1571,1261.0,6.118,37.0126,-118.6562,0.2
3.2566,14.7,5.1086,1.2461,372.0,3.0814,33.4266,-122.3161,1.6136
3.113,13.4,6.576,2.1853,242.0,4.9736,34.1444,-122.0312,0.9452
4.2788,51.6,3.5943,0.5463,204.0,2.2155,33.0849,-122.8112,1.9383
5.7864,11.1,3.8106,1.168,548.0,1.8232,37.8216,-116.4988,2.808
5.7599,30.4,5.6235,0.9082,277.0,2.7355,38.44,-124.4936,2.6575
1.544,48.2,5.8464,1.4361,228.0,3.337,41.2031,-119.8907,0.4442
8.4855,8.5,1.8488,0.5132,258.0,2.4491,37.6508,-123.5879,4.1746
5.215,50.5,6.4103,1.842,204.0,4.0687,34.9758,-118.7001,2.0686
10.2853,49.3,7.0455,1.1392,492.0,2.7622,33.065,-120.8671,4.9395
5.8505,46.1,5.3454,1.2493,98.0,1.3066,40.9071,-124.2023,2.0609
8.678,11.9,10.2489,2.7341,546.0,3.7476,37.0492,-119.6598,4.1752
5.9294,33.3,4.1341,0.6747,794.0,2.1106,39.5046,-118.5089,2.8831
10.0516,39.8,4.7778,0.8458,226.0,2.5996,32.6392,-121.8996,5.5
6.131,51.3,4.7099,1.3316,2757.0,5.5915,37.1373,-116.4621,2.3605
4.226,10.2,5.3476,1.36,411.0,6.1051,35.5944,-120.604,2.1362
15.0,40.1,4.8426,0.8831,85.0,2.3864,32.7881,-116.6319,5.5
7.6402,18.3,2.6864,0.6905,305.0,3.7853,39.8689,-118.4203,3.37
6.3233,10.0,4.4069,1.4655,430.0,2.4087,37.3726,-115.3728,2.8176
2.0839,22.5,5.3048,0.8123,632.0,2.6785,35.6652,-118.7573,0.2498
2.0689,41.5,7.9571,2.2163,312.0,2.3577,40.1551,-122.5509,1.2029
5.3422,24.7,9.9045,1.6316,147.0,1.5072,36.7458,-115.8628,2.883
4.8906,28.4,8.1709,1.2362,135.0,3.1206,32.5332,-116.2781,3.0618
3.1004,51.8,3.9492,0.7114,210.0,3.3712,41.4723,-114.2903,0.7491
4.8773,21.4,4.1084,0.9637,231.0,2.297,34.929,-123.5174,3.1422
11.6252,32.4,5.1813,1.6086,130.0,4.6419,40.3905,-118.2921,5.2212
6.8022,19.6,9.0691,1.8715,194.0,2.5233,40.2559,-119.3375,3.0983
2.2601,21.0,5.1692,1.4222,780.0,2.3282,34.0426,-117.4558,1.0622
4.1917,36.5,2.845,0.6607,2097.0,3.7084,37.003,-114.2081,1.6091
2.7649,48.8,4.4976,0.8854,859.0,1.6208,32.8819,-118.9111,1.4113
3.5515,28.7,7.0141,1.7735,1489.0,4.3175,35.8682,-117.2997,1.3196
3.4967,40.2,6.8799,2.1293,1069.0,2.5578,39.4443,-120.8543,0.9009
3.3649,5.5,5.0996,1.614,928.0,4.4625,34.7522,-121.3608,1.1938
2.1105,11.8,6.8668,2.1926,288.0,5.0292,33.6127,-120.9794,1.2473
4.1512,26.6,1.0,0.5,464.0,3.8809,37.3177,-124.0946,1.3381
3.2016,2.0,5.7077,1.7619,265.0,2.171,37.6014,-121.5102,1.0229
0.7729,13.9,7.2214,1.3896,324.0,1.8215,38.9204,-122.6841,0.2
15.0,27.4,3.8343,1.1414,432.0,1.6928,39.7118,-119.697,5.5
8.6129,1.8,3.8273,1.3001,824.0,4.67,39.1102,-119.6613,3.5597
3.5759,14.5,1.7671,0.5,616.0,2.8465,40.5314,-116.4651,1.2206
4.5326,27.2,8.6798,2.0664,343.0,2.3639,34.6176,-119.2259,2.1721
2.2189,30.2,4.0597,1.1349,426.0,2.8496,37.9128,-119.6376,1.1363
12.3967,48.2,5.9821,1.7369,622.0,4.6286,35.9209,-122.0679,5.5
13.9904,33.9,6.7078,1.2424,786.0,4.1021,41.6401,-115.549,5.5
4.9235,22.2,8.5241,2.936,88.0,3.5801,36.6827,-123.5445,2.2607
8.2823,48.4,5.1922,1.4177,137.0,3.8774,41.6173,-114.1859,3.5293
4.9787,41.0,4.4211,0.8085,1221.0,3.2287,39.8061,-119.5012,2.3658
2.0097,11.2,5.8461,0.9009,380.0,3.3901,39.3254,-122.5471,0.8628
3.5005,7.7,8.0682,2.4741,264.0,3.2819,37.1699,-120.7796,1.3938
4.8509,35.5,5.1597,0.8562,310.0,3.0041,36.7121,-124.3386,2.4281
3.4119,29.6,3.5903,0.6398,310.0,4.0607,37.5022,-122.7515,1.4576
3.9307,41.3,2.4185,0.6408,705.0,3.4712,35.2895,-120.9789,1.1079
4.2425,38.7,3.0574,0.8276,133.0,2.1122,41.0928,-118.6786,1.5391
4.2694,32.9,7.2288,2.0774,414.0,3.7119,40.0461,-123.1405,1.8395
4.6244,51.3,4.8588,1.1112,516.0,3.3165,40.1133,-117.4024,2.3031
2.3718,28.2,4.285,1.306,600.0,3.8365,36.615,-115.6351,1.0765
2.9148,6.8,4.0681,1.403,504.0,2.8815,33.1753,-118.4904,1.2746
2.0735,43.2,5.6701,1.1579,676.0,4.1566,38.9892,-121.3825,0.3923
8.0582,13.8,5.0211,1.4592,228.0,2.9313,36.0569,-123.2254,4.1647
1.2669,40.6,4.9537,1.6629,157.0,4.0131,40.7691,-124.3369,0.2
8.9545,49.8,8.1986,2.3551,4708.0,2.5028,39.9132,-116.8161,3.5843
10.2966,36.5,8.576,2.4546,298.0,2.5731,33.8806,-117.901,5.5
3.7385,31.4,2.28,0.5,335.0,3.8222,38.2163,-119.499,1.5129
0.94,24.5,6.1552,1.582,795.0,2.6308,39.076,-123.429,0.2
3.6082,19.6,3.9463,1.0359,1990.0,7.2595,37.8973,-122.3262,0.5903
4.3124,19.0,5.0035,1.4511,234.0,3.7681,37.3834,-115.9407,2.1428
2.444,33.5,6.1186,2.1376,149.0,3.0343,34.6647,-119.4616,1.1973
3.2899,39.3,5.0746,0.7953,116.0,4.1702,34.7411,-114.3903,1.4069
11.2247,35.6,5.9609,0.9719,1984.0,2.4787,39.7961,-114.0003,5.3264
6.6789,11.1,6.8459,1.1336,143.0,4.3458,32.6776,-116.0926,3.4308
2.5735,26.2,6.0892,1.8182,392.0,4.2978,39.8996,-121.7891,0.8785
1.7185,41.4,4.2063,0.7457,152.0,4.96,37.5046,-122.0733,0.2
